building,bus,car,fence,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,y
12366,0,4971,221,0,0,313,0,14743,3182,1986,56,0,0,0,669,38732,1763,0
26,0,79,0,0,0,570,0,12442,3114,0,1149,0,0,0,0,61622,0,0
43,29,333,3,11,101,4969,0,32960,3575,17878,65,1632,494,0,0,16909,0,0
288,356,570,1671,0,0,1132,0,22153,359,10565,9693,68,0,0,294,31853,0,0
0,0,745,0,0,0,351,0,10748,0,1554,9020,414,7,0,0,56163,0,0
5,0,1686,4128,0,3,272,0,17898,4650,9513,11932,0,48,0,11,28565,291,0
0,0,1634,0,0,0,1121,0,14357,3411,0,2739,0,1463,0,0,54277,0,0
165,10,851,760,0,0,3016,0,22042,317,10341,9890,47,92,0,94,31377,0,0
0,0,1037,2111,0,69,410,0,18427,4983,10257,10653,0,73,0,189,27790,3003,0
0,0,389,0,0,0,506,0,12194,0,1643,5926,0,0,0,0,58344,0,0
0,0,620,0,0,0,90,0,11111,0,1805,8476,0,0,0,0,56900,0,0
0,0,10587,0,0,0,232,0,11010,868,3374,11817,0,4,0,0,41110,0,0
78,0,206,0,101,0,51,0,16620,102,0,5219,0,0,0,0,56625,0,0
36,306,382,0,1,0,768,0,13381,2113,8602,15550,2,32,0,59,37770,0,0
1559,31,590,884,0,3,1106,0,23067,695,10410,10724,13,3,0,9,29908,0,0
7743,0,312,0,0,4,261,0,18962,1858,3184,13825,1,42,0,0,32810,0,0
0,0,3265,0,0,0,47,0,10987,0,1359,5910,0,0,0,0,57434,0,0
0,0,8675,0,0,0,257,0,14815,0,1890,1699,0,0,0,0,51666,0,0
87,0,2320,0,0,103,0,0,9084,2518,0,0,0,56,0,16,60637,4181,0
499,281,68,0,1,0,597,0,14626,3213,11384,13838,42,84,0,76,34293,0,0
7090,0,40,857,0,817,1975,0,11463,9200,775,1048,0,99,0,15,45063,560,0
7087,0,613,2,0,0,1504,0,19945,834,77,13158,0,338,0,0,35444,0,0
0,0,51,326,0,0,485,0,16584,135,3374,13864,0,32,0,0,44151,0,0
1695,140,1276,1716,0,0,1202,0,20606,782,3575,10717,0,10,0,15,37268,0,0
0,22,1112,416,0,9,419,0,18669,2414,6944,8988,54,523,0,4,39428,0,0
0,0,1790,0,0,0,164,0,16213,397,2666,13554,0,308,0,260,43650,0,0
17927,0,11540,1756,0,116,257,0,21573,1411,311,2,0,0,0,72,23865,172,0
59,14,2708,6,0,72,4916,0,31660,2785,17824,59,1694,452,0,333,16420,0,0
210,10,4004,0,2,53,3627,0,28769,1590,15887,51,1589,523,0,12519,10168,0,0
21,0,4837,731,2,107,628,0,14365,3644,21731,17937,119,33,4,0,14368,475,0
0,0,678,0,0,0,127,0,11474,0,1850,7872,165,22,0,0,56814,0,0
12,27,455,1136,0,0,1795,0,15476,894,6809,15116,14,216,0,423,36629,0,0
0,0,438,0,0,0,0,0,12553,0,2447,12862,0,2,0,0,50700,0,0
3,0,822,1,0,0,2300,0,23770,375,9489,10191,19,49,0,0,31983,0,0
0,0,2549,0,0,0,630,0,19829,423,163,5544,0,0,0,2,49862,0,0
2,0,413,0,270,0,0,0,21437,684,3013,11223,0,45,0,0,41915,0,0
6663,18,2240,0,5,1,286,0,20533,121,11,10024,0,2,0,3222,35876,0,0
7248,0,914,2525,0,10,573,0,22780,3700,2523,7089,0,31,0,0,31609,0,0
450,140,273,4,0,2,942,0,14843,1666,8533,15312,0,57,0,238,36542,0,0
4,0,1344,2672,0,0,361,0,16128,2345,1010,1054,0,391,0,21,33876,19796,0
289,0,1241,260,0,52,876,0,18510,3781,8426,11566,5,16,0,0,33401,579,0
11,0,1835,486,0,1,298,0,10068,455,8901,12948,0,100,0,23965,19934,0,0
5,1,158,28,0,0,402,0,20049,632,1867,13226,0,97,0,0,42537,0,0
69,0,177,1,2,106,5147,0,32884,3587,17881,54,1658,463,0,3,16970,0,0
2659,0,17208,114,0,0,954,0,15891,1826,5338,7091,5,387,0,602,26927,0,0
41,0,605,2210,0,0,458,0,18300,2634,7631,12783,97,231,0,0,32867,1145,0
0,0,963,21,97,733,793,159,22635,5191,35,1483,16,85,0,0,47304,0,0
2618,0,3401,6744,0,0,829,0,12043,2618,1482,18,0,1117,0,6,22150,25976,0
1196,0,2408,0,0,750,480,0,25776,3070,10113,7734,220,56,0,0,27199,0,0
0,0,0,0,0,0,23,0,12573,0,1662,7487,0,31,0,0,57226,0,0
0,0,645,0,0,0,91,0,11245,0,1575,6373,0,6,0,0,59067,0,0
0,0,133,0,0,0,718,0,13837,93,3297,7842,0,0,0,0,53082,0,0
115,0,6690,173,0,0,0,0,6720,501,0,0,0,16,0,87,62254,2446,0
0,0,973,0,0,0,473,0,30014,17,0,819,0,145,0,12,46549,0,0
0,0,7149,0,0,0,396,0,12051,0,1354,2128,0,0,0,0,55924,0,0
40,0,2354,518,0,91,1051,0,14820,4895,21269,17126,1,254,0,12,16445,126,0
0,0,218,0,0,0,301,0,20729,101,1905,13639,1,51,0,0,42057,0,0
35,0,5018,626,3,149,1071,0,14114,2400,22286,19532,66,95,0,2,13605,0,0
25,485,174,14,3,0,619,0,16793,2300,7375,12902,2,0,0,3,38307,0,0
3332,0,763,2210,0,26,433,0,17958,1455,856,438,0,0,0,121,46236,5174,0
8307,0,689,771,0,0,0,0,8834,0,102,0,4,1,0,38,56462,3794,0
0,0,13174,5,84,0,62,0,10882,2,3215,10077,0,1633,0,0,39868,0,0
0,0,897,0,0,0,0,0,10991,0,1825,7688,0,0,0,0,57601,0,0
0,0,1020,416,0,0,0,0,27545,0,16593,2183,0,448,0,4,30793,0,0
0,0,696,0,0,0,1702,0,13852,0,113,5854,0,290,0,0,56495,0,0
0,3,339,22,0,0,4517,0,17183,5280,6237,9237,0,507,0,931,34746,0,0
0,0,2304,0,0,0,240,0,10222,0,1650,8681,0,164,0,0,55741,0,0
5496,15,145,604,212,0,49,0,16037,0,74,0,0,4,0,4294,51802,270,0
0,0,1614,0,0,0,0,0,21522,123,1747,10713,2,0,0,0,43281,0,0
0,0,8326,0,0,0,548,0,11206,1108,4859,10910,1,0,0,10,42034,0,0
176,0,561,46,8,8,1521,0,21747,2604,8296,10341,6,6,0,0,33682,0,0
3579,0,3219,326,780,108,710,4,14511,1928,14047,16225,0,34,0,13,23414,104,0
91,0,5701,0,0,0,0,0,3845,0,0,0,0,0,0,17,69348,0,0
0,0,366,0,0,0,124,0,13047,0,1430,6269,0,0,0,0,57766,0,0
0,0,50,0,0,0,43,0,11114,0,1564,15015,0,0,0,0,51216,0,0
0,0,3502,0,0,0,22,0,17903,336,2658,13076,1,0,0,0,41504,0,0
0,0,291,0,0,0,445,0,13022,7,3616,12336,0,0,0,0,49285,0,0
0,0,225,0,0,0,92,0,10571,0,1484,11346,0,0,0,0,55284,0,0
0,0,67,0,0,0,250,0,12062,9,4408,16080,0,1,0,0,46125,0,0
2,0,4042,0,0,0,0,0,15041,3783,0,6102,0,22,0,0,50010,0,0
27661,3428,355,7,5470,1879,1192,0,4505,16467,0,241,3,0,151,2381,15775,0,0
2971,7,3698,349,0,239,278,0,20925,3037,5812,7812,8,77,0,0,33708,81,0
0,636,288,0,4,6,2562,0,16787,3999,6484,13816,57,75,0,13,34275,0,0
460,0,257,1148,0,48,1082,0,17710,3875,515,98,0,0,0,169,53108,532,0
0,0,1758,0,0,1,41,0,14983,935,3914,8824,0,0,0,0,48512,34,0
1108,0,2706,0,0,575,558,0,23759,4436,11169,7776,90,28,0,8,26789,0,0
0,0,1313,0,0,0,3,0,15641,1530,3823,5693,0,0,0,0,50999,0,0
4402,0,2001,1,0,159,989,0,20099,2384,788,2669,0,610,0,5,42052,2843,0
14,39,3371,503,0,62,545,0,25819,515,13552,11303,24,218,0,13,23024,0,0
0,6,673,1,0,0,321,0,11030,0,977,5515,70,0,0,0,60409,0,0
26,0,3261,3,1,197,531,12,28298,252,13217,7672,102,10,0,48,25370,2,0
676,0,2465,7780,0,11,284,0,24002,4020,388,3885,0,945,0,536,33793,217,0
4327,0,5006,31,0,0,116,0,28092,532,870,1,0,5,0,9,36575,3438,0
3,250,130,0,0,0,372,0,16883,1384,8058,10953,43,35,0,78,40813,0,0
49,0,5786,209,0,0,696,0,12771,2755,14440,16346,0,1766,8,0,24175,1,0
55,0,533,0,0,0,627,0,10275,3696,0,1264,0,0,0,0,62552,0,0
3204,0,11291,4,0,0,665,0,11051,103,4705,10097,2,42,0,91,37747,0,0
43,4,737,11961,282,113,149,0,15449,6540,1412,0,30,0,0,535,40448,1299,0
201,1,523,538,0,0,1757,0,20617,2263,7563,11094,36,56,0,7,34346,0,0
1643,125,208,0,0,0,407,0,16137,956,3349,13169,0,0,0,11303,31705,0,0
0,0,3822,0,0,0,600,0,14788,1915,802,4537,0,75,0,27,52436,0,0
49,0,8934,0,0,0,2,0,13372,5,3866,10057,0,0,0,0,42717,0,0
382,197,334,14,2,0,948,0,16153,1516,8396,13574,0,10,0,260,37216,0,0
295,20,6415,6516,178,216,78,0,29994,2378,8166,1219,59,0,0,376,23092,0,0
900,0,527,139,0,0,367,0,20764,1391,7047,10148,1,11,0,0,37707,0,0
5,3,3031,5,0,16,429,3,26703,121,13283,10669,68,8,0,12,24646,0,0
1000,44,2782,184,0,47,2732,0,14261,6056,10398,12041,6,1,0,623,28827,0,0
461,27,742,0,0,4,1056,0,21653,2076,3373,10650,0,98,0,149,38713,0,0
13,0,3454,16,0,0,62,0,15951,936,3822,13050,1,470,0,0,41227,0,0
414,0,1082,23,0,16,953,0,15653,5392,8517,14195,6,0,0,0,32751,0,0
4524,0,928,4771,520,2692,90,0,15056,9430,778,0,0,12,0,1515,30252,8434,0
0,0,7426,0,0,0,539,0,11266,0,1360,3677,0,1,0,0,54733,0,0
0,0,120,0,0,0,1408,0,13288,6,1561,5866,5,4,0,0,56744,0,0
0,0,34,0,0,0,45,0,11283,0,1650,12942,0,0,0,0,53048,0,0
9442,0,678,3918,0,239,49,0,11154,9256,5758,0,0,400,0,89,12049,25970,0
145,0,12523,0,0,0,541,0,8896,271,2841,12357,2,139,0,0,40863,424,0
40,0,984,169,0,45,1174,0,14871,5825,15432,15489,0,2405,0,2,22233,333,0
44,0,560,978,0,2,1909,0,15297,1191,22661,16443,63,1034,1,3765,12984,2070,0
0,0,8243,0,0,0,336,0,13148,508,4753,9728,0,0,0,1,42285,0,0
66,0,2547,2028,0,58,1398,0,16067,3044,23801,17504,0,1975,0,0,10506,8,0
0,0,6598,0,0,0,0,0,16733,1494,0,7211,0,0,0,0,46966,0,0
3344,0,0,2268,0,0,0,0,4499,0,1780,1992,0,264,0,7030,55621,2204,0
0,0,152,0,0,0,530,0,22949,261,1883,10589,0,0,0,0,42638,0,0
0,0,807,0,0,0,393,0,20462,902,2985,12140,1,6,0,0,41306,0,0
0,0,590,0,0,0,875,0,18801,1810,1903,13389,0,32,0,0,41602,0,0
0,0,623,0,0,0,554,0,18794,621,1840,13891,2,45,0,0,42632,0,0
0,0,458,289,125,2,259,0,18571,975,8636,14876,0,125,0,0,33913,773,0
1,0,2976,196,0,21,1130,0,15888,2140,6917,13860,371,331,0,220,34951,0,0
8,0,1073,3159,0,22,1020,0,19296,3736,8304,11978,0,7,0,17,29918,464,0
141,0,12391,575,0,0,0,0,4101,342,0,0,0,0,0,0,56319,5133,0
0,207,485,0,0,0,1018,0,18186,1319,6643,14948,16,172,0,103,35905,0,0
0,0,1343,0,0,0,38,0,10767,0,1790,8751,0,0,0,0,56313,0,0
0,0,990,0,0,0,835,0,18739,927,2988,14214,0,30,0,0,40279,0,0
18911,44,2463,2607,6,555,2021,0,27365,4297,6399,232,43,820,0,0,13239,0,0
11221,0,2682,2019,0,12,569,0,12556,4754,1616,29,0,82,0,0,28096,15366,0
9,0,517,448,79,0,284,0,17600,2679,8535,13422,6,94,5,0,33617,1707,0
0,0,57,0,0,0,0,0,12457,0,2224,11685,0,0,0,0,52579,0,0
1436,0,4583,1092,0,1,274,0,23732,140,1,0,0,47,0,840,46517,339,0
0,0,1254,0,0,0,16,0,12768,434,3883,4223,0,0,0,0,56424,0,0
0,0,60,0,0,0,389,0,24350,155,1918,9445,0,0,0,0,42685,0,0
0,0,905,0,0,0,198,0,12430,0,1463,3385,0,0,0,0,60621,0,0
0,0,45,0,0,0,478,0,16044,43,3339,17167,0,31,0,0,41855,0,0
0,0,2041,0,0,0,0,0,10303,0,1847,3583,0,5,0,0,61223,0,0
0,0,7252,0,0,0,645,0,20481,458,3001,6497,0,1878,0,0,38790,0,0
4505,0,123,81,0,540,1346,0,11402,8335,891,1364,0,81,0,8,49365,961,0
14935,0,1217,4273,0,753,132,0,15550,5316,0,3979,0,4,0,0,32287,556,0
0,0,761,0,0,0,432,0,12446,701,3730,17236,55,96,0,0,43545,0,0
1344,0,2720,1437,42,6,4,1,11318,2541,1888,1344,84,16,0,96,55737,424,0
8043,0,1750,2557,0,6,134,0,11454,5093,2235,63,6,0,0,2,47659,0,0
46,0,1531,165,0,52,1748,0,16118,4044,22522,17038,0,481,0,767,14465,25,0
240,0,3656,0,0,137,1245,0,24019,2550,11881,7737,162,864,0,30,26480,1,0
0,19,714,61,0,0,961,0,21942,3581,7204,6918,0,289,0,904,36409,0,0
2351,129,3008,169,0,12,750,0,20419,1972,2711,9839,0,64,0,122,37456,0,0
95,271,98,0,0,131,774,0,17531,2639,11340,11473,17,7,0,192,34430,4,0
10,0,1881,475,8,15,1047,0,14723,3934,19893,18598,0,196,0,1,18155,66,0
12899,0,4900,2233,0,0,1495,0,10731,3479,1903,0,0,1256,0,0,22722,17384,0
0,0,3254,0,0,0,104,0,27386,2953,633,0,0,0,0,0,45185,0,0
946,171,819,6959,0,290,9,0,19205,4062,1215,0,0,7,18,141,45151,9,0
0,0,2948,0,0,0,856,0,11046,0,467,2604,0,0,0,0,61081,0,0
0,0,218,0,0,0,150,0,19417,11,2028,14427,7,21,0,0,42723,0,0
1,0,9370,120,0,0,737,0,14070,1478,4560,3447,0,0,0,0,45219,0,0
24442,1,3626,293,0,0,346,0,16611,6229,3055,419,33,5,12,1242,18668,4020,0
15787,0,646,7444,0,251,408,0,14403,6181,3074,7,0,31,144,2318,20253,8055,0
125,0,2010,0,0,191,2,0,9646,2831,0,0,0,20,0,0,62308,1869,0
0,0,1323,0,0,0,227,0,11808,0,2591,14206,0,8,0,0,48839,0,0
3215,343,16016,0,137,8,1565,0,16031,877,5713,6123,5,124,0,164,28681,0,0
2183,0,1919,0,0,23,944,0,15466,9857,96,4685,0,31,0,753,41582,1463,0
461,0,1798,2890,0,0,1309,0,13670,1803,13712,15015,34,9,0,0,28273,28,0
0,0,304,0,0,0,809,0,13797,0,1431,1295,0,0,0,0,61366,0,0
5,0,249,1,0,0,7,0,9107,0,95,8950,0,17,0,0,60263,308,0
6,0,305,0,0,0,1,0,20332,109,2487,12746,1,7,0,0,43008,0,0
0,0,5135,1,0,0,128,0,14762,1109,3836,12194,0,6,0,0,41831,0,0
0,0,51,0,0,0,31,0,11260,0,1509,15229,0,0,0,0,50922,0,0
2,0,270,0,0,0,501,0,13851,56,3719,8718,0,0,0,0,51885,0,0
54,0,8501,63,3,106,838,0,18916,0,4,989,0,3,0,88,49437,0,0
7922,0,5131,560,0,102,113,0,18662,606,3164,11360,0,0,0,2,31375,5,0
0,0,65,0,0,0,721,0,12552,0,1538,3680,47,107,0,0,60292,0,0
29,0,4006,7,0,0,51,0,15619,1334,3990,12947,13,374,1,0,40631,0,0
