index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/07 17:13:03.011, 37.99 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:13:04.014, 37.99 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:05.018, 37.99 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:13:06.022, 37.99 W, 11 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:07.025, 43.35 W, 29 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:08.029, 38.23 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:09.033, 37.99 W, 23 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:10.039, 37.99 W, 39 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:11.043, 38.72 W, 38 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:12.046, 37.99 W, 21 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:13.050, 38.23 W, 39 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:14.054, 37.75 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:15.057, 38.72 W, 38 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:16.061, 151.30 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:17.065, 37.99 W, 29 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:18.069, 124.18 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:19.075, 37.75 W, 18 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:20.078, 37.99 W, 35 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:21.082, 129.64 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:22.086, 37.99 W, 36 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:13:23.090, 37.99 W, 42 %, 1328 MHz, 44, 5625 MiB
